3352,Steppin: The Movie,2009,USA,138,English,PG-13,,1000000
3353,Street Fighter: The Legend of Chun-Li,2009,Canada,96,English,PG-13,8742261,18000000
3354,Surrogates,2009,USA,89,English,PG-13,38542418,80000000
3355,Survival of the Dead,2009,USA,90,English,R,101055,4000000
3356,Taking Woodstock,2009,USA,120,English,R,7443007,30000000
3357,Tanner Hall,2009,USA,96,English,R,5005,3000000
3358,Terminator Salvation,2009,USA,118,English,PG-13,125320003,200000000
3359,The Blind Side,2009,USA,129,English,PG-13,255950375,29000000
3360,The Boondock Saints II: All Saints Day,2009,USA,138,English,R,10269307,8000000
3361,The Box,2009,USA,115,English,PG-13,15045676,16000000
3362,The City of Your Final Destination,2009,USA,117,English,PG-13,,8300000
3363,The Cry of the Owl,2009,UK,100,English,R,,11500000
3364,The Damned United,2009,UK,98,English,R,449558,10000000
3365,The Deported,2009,USA,90,English,PG-13,,3000000
3366,The Devil's Tomb,2009,USA,90,English,R,,10000000
3367,The Eclipse,2009,Ireland,86,English,R,128937,
3368,The Exploding Girl,2009,USA,79,English,Unrated,24705,
3369,The Final Destination,2009,USA,82,English,R,66466372,40000000
3370,The Fourth Kind,2009,USA,98,English,PG-13,25464480,10000000
3371,The Girl on the Train,2009,France,105,French,Unrated,2874,
3372,The Good Guy,2009,USA,90,English,R,100503,8000000
3373,The Good Heart,2009,Iceland,99,English,R,19959,3800000
3374,"The Goods: Live Hard, Sell Hard",2009,USA,89,English,R,15102127,
3375,The Greatest,2009,USA,96,English,R,115862,6000000
3376,The Hangover,2009,USA,108,English,R,277313371,35000000
3377,The Hole,2009,USA,92,English,PG-13,,12000000
3378,The Horse Boy,2009,USA,93,English,Unrated,155984,160000
3379,The House of the Devil,2009,USA,95,English,R,100659,900000
3380,The Imaginarium of Doctor Parnassus,2009,UK,123,English,PG-13,7689458,40000000
3381,The Informant!,2009,USA,108,English,R,33313582,21000000
3382,The International,2009,USA,118,English,R,25450527,50000000
3383,The Invention of Lying,2009,USA,100,English,PG-13,18439082,18500000
3384,The Janky Promoters,2009,USA,85,English,R,,
3385,The Joneses,2009,USA,96,English,R,1474508,5000000
3386,The Last House on the Left,2009,USA,114,English,R,32721635,15000000
3387,The Last House on the Left,2009,USA,114,English,R,32721635,15000000
3388,The Last Station,2009,Germany,112,English,R,6615578,13000000
3389,The Loved Ones,2009,Australia,84,English,R,,
3390,The Lovely Bones,2009,USA,135,English,PG-13,43982842,65000000
3391,The Lovely Bones,2009,USA,135,English,PG-13,43982842,65000000
3392,The Men Who Stare at Goats,2009,USA,94,English,R,32416109,25000000
3393,The Messenger,2009,USA,105,English,R,66637,6500000
3394,The Mighty Macs,2009,USA,99,English,G,1889522,7000000
3395,The Missing Person,2009,USA,95,English,,17580,1500000
3396,The Open Road,2009,USA,91,English,PG-13,19348,10000000
3397,The Perfect Game,2009,Canada,118,English,PG,1089445,12500000
3398,The Princess and the Frog,2009,USA,97,English,G,104374107,105000000
3399,The Proposal,2009,USA,108,English,PG-13,163947053,40000000
3400,The Road,2009,USA,111,English,R,56692,25000000
3401,The Secret in Their Eyes,2009,Argentina,129,Spanish,R,20167424,2000000
3402,The Secret of Kells,2009,France,75,English,Not Rated,686383,6500000
3403,The Soloist,2009,UK,117,English,PG-13,31670931,60000000
3404,The Stepfather,2009,USA,101,English,PG-13,29062561,
3405,The Taking of Pelham 1 2 3,2009,USA,106,English,R,65452312,100000000
3406,The Time Traveler's Wife,2009,USA,107,English,PG-13,63411478,39000000
3407,The True Story of Puss'N Boots,2009,France,80,English,G,,25000000
3408,The Twilight Saga: New Moon,2009,USA,130,English,PG-13,296623634,50000000
3409,The Ugly Truth,2009,USA,96,English,R,88915214,38000000
3410,The Unborn,2009,USA,89,English,PG-13,42638165,16000000
3411,The Unborn,2009,USA,89,English,PG-13,42638165,16000000
3412,The White Ribbon,2009,Germany,144,German,R,2222647,12000000
3413,The Young Victoria,2009,UK,100,English,PG,10991381,35000000
3414,This Is It,2009,USA,111,English,PG,71844424,60000000
3415,Tidal Wave,2009,South Korea,103,Korean,R,,
3416,To Save a Life,2009,USA,120,English,PG-13,3773863,1000000
3417,Transformers: Revenge of the Fallen,2009,USA,150,English,PG-13,402076689,200000000
3418,Triangle,2009,UK,99,English,R,,12000000
3419,Underworld: Rise of the Lycans,2009,USA,92,English,R,45802315,35000000
3420,Up,2009,USA,96,English,PG,292979556,175000000
3421,Up in the Air,2009,USA,108,English,R,83813460,25000000
3422,Vampire Killers,2009,UK,88,English,R,,
3423,Veronika Decides to Die,2009,USA,103,English,R,,9000000
3424,Watchmen,2009,USA,215,English,R,107503316,130000000
3425,Whatever Works,2009,USA,92,English,PG-13,5306447,15000000
3426,Where the Wild Things Are,2009,Germany,101,English,PG,77222184,100000000
3427,Whip It,2009,USA,111,English,PG-13,13034417,15000000
3428,Whiteout,2009,USA,101,English,R,10268846,35000000
3429,Wild Grass,2009,France,104,French,PG,403649,
3430,World's Greatest Dad,2009,USA,99,English,R,221210,
3431,X-Men Origins: Wolverine,2009,USA,119,English,PG-13,179883016,150000000
3432,Year One,2009,USA,100,English,PG-13,43337279,60000000
3433,Youth in Revolt,2009,USA,90,English,R,15281286,18000000
3434,ZMD: Zombies of Mass Destruction,2009,USA,89,English,R,,500000
3435,Zombieland,2009,USA,88,English,R,75590286,23600000
3436,127 Hours,2010,USA,94,English,R,18329466,18000000
3437,3,2010,Germany,119,German,Unrated,59774,
3438,3 Backyards,2010,USA,88,English,R,,300000
3439,8: The Mormon Proposition,2010,USA,80,English,R,99851,2500000
3440,A Turtle's Tale: Sammy's Adventures,2010,France,88,English,PG,,
3441,Alice in Wonderland,2010,USA,108,English,PG,334185206,200000000
3442,Alice in Wonderland,2010,USA,108,English,PG,334185206,200000000
3443,All Good Things,2010,USA,101,English,R,578382,
3444,Alpha and Omega,2010,USA,90,English,PG,25077977,20000000
3445,Amigo,2010,USA,124,English,R,183490,1700000
3446,Anderson's Cross,2010,USA,98,English,R,,300000
3447,Animals United,2010,Germany,93,German,PG,,
3448,Another Year,2010,UK,129,English,PG-13,3205244,10000000
3449,Barney's Version,2010,Canada,134,English,R,7501404,
3450,Barry Munday,2010,USA,95,English,R,,
3451,Beginners,2010,USA,105,English,R,5776314,3200000
3452,Beneath Hill 60,2010,Australia,122,English,R,,9000000
3453,Beyond the Black Rainbow,2010,Canada,110,English,R,56129,1100000
3454,Biutiful,2010,Mexico,148,Spanish,R,5100937,
3455,Black Swan,2010,USA,108,English,R,106952327,13000000
3456,Blood Done Sign My Name,2010,USA,128,English,PG-13,82739,
3457,Blue Valentine,2010,USA,112,English,R,9701559,3500000
3458,Brighton Rock,2010,UK,111,English,R,,12000000
3459,Buried,2010,Spain,95,English,R,1028658,3000000
3460,Burlesque,2010,USA,119,English,PG-13,39440655,55000000
3461,Ca$h,2010,USA,118,English,R,46451,7000000
3462,Casino Jack,2010,Canada,108,English,R,1039869,15000000
3463,Cats & Dogs: The Revenge of Kitty Galore,2010,USA,82,English,PG,43575716,85000000
3464,Centurion,2010,UK,97,English,R,122288,
3465,Charlie St. Cloud,2010,USA,99,English,PG-13,31136950,44000000
3466,Clash of the Titans,2010,USA,106,English,PG-13,163192114,125000000
3467,Clash of the Titans,2010,USA,106,English,PG-13,163192114,125000000
3468,Cop Out,2010,USA,107,English,R,44867349,37000000
3469,Country Strong,2010,USA,117,English,PG-13,20218921,15000000
3470,Cyrus,2010,USA,91,English,R,7455447,7000000
3471,Date Night,2010,USA,101,English,PG-13,98711404,55000000
3472,Dear John,2010,USA,108,English,PG-13,80014842,25000000
3473,Death Calls,2010,USA,90,English,R,,290000
3474,Despicable Me,2010,USA,87,English,PG,251501645,69000000
3475,Devil,2010,USA,80,English,PG-13,33583175,10000000
3476,Diary of a Wimpy Kid,2010,USA,94,English,PG,64001297,15000000
3477,Dinner for Schmucks,2010,USA,114,English,PG-13,72980108,
3478,Don't Be Afraid of the Dark,2010,USA,99,English,R,24042490,25000000
3479,Due Date,2010,USA,95,English,R,100448498,65000000
3480,Dylan Dog: Dead of Night,2010,USA,107,English,PG-13,1183354,20000000
3481,Easy A,2010,USA,92,English,PG-13,58401464,8000000
3482,Easy Money,2010,Sweden,124,Swedish,R,188870,
3483,Eat Pray Love,2010,USA,140,English,PG-13,80574010,60000000
3484,Edge of Darkness,2010,UK,117,English,R,43290977,80000000
3485,Everything Must Go,2010,USA,97,English,R,2711210,5000000
3486,Extraordinary Measures,2010,USA,106,English,PG,11854694,31000000
3487,Fair Game,2010,USA,108,English,PG-13,9528092,22000000
3488,Faster,2010,USA,98,English,R,23225911,24000000
3489,"Fat, Sick & Nearly Dead",2010,Australia,97,English,,,2500000
3490,Flipped,2010,USA,90,English,PG,1752214,14000000
3491,For Colored Girls,2010,USA,133,English,R,37721949,
3492,Four Lions,2010,UK,97,English,R,304137,
3493,Freakonomics,2010,USA,93,English,PG-13,100675,3000000
3494,From Paris with Love,2010,France,92,English,R,23324666,52000000
3495,Furry Vengeance,2010,USA,92,English,PG,17596256,35000000
3496,Get Him to the Greek,2010,USA,114,English,R,60923325,
3497,Going the Distance,2010,USA,102,English,R,17797316,32000000
3498,Good Intentions,2010,USA,84,English,PG-13,,10000000
3499,Green Zone,2010,France,115,English,R,35024475,100000000
3500,Griff the Invisible,2010,Australia,90,English,PG-13,,
3501,Grown Ups,2010,USA,102,English,PG-13,162001186,80000000
3502,Gulliver's Travels,2010,USA,85,English,PG,42776259,112000000
3503,Gunless,2010,Canada,89,English,,,10000000
3504,Harry Potter and the Deathly Hallows: Part I,2010,UK,,English,,,
3505,Hereafter,2010,USA,129,English,PG-13,32741596,50000000
3506,Hesher,2010,USA,106,English,R,382946,7000000
3507,Hot Tub Time Machine,2010,USA,101,English,R,50213619,36000000
3508,Housefull,2010,India,144,Hindi,,1165104,
3509,How Do You Know,2010,USA,121,English,PG-13,30212620,120000000
3510,How to Train Your Dragon,2010,USA,98,English,PG,217387997,165000000
3511,I Spit on Your Grave,2010,USA,105,English,R,92401,2000000
3512,I Want Your Money,2010,USA,92,English,PG,425899,400000
3513,Incendies,2010,Canada,139,French,R,6857096,6800000
3514,Inception,2010,USA,148,English,PG-13,292568851,160000000
3515,Inside Job,2010,USA,105,English,PG-13,4311834,
3516,Insidious,2010,USA,103,English,PG-13,53991137,1500000
3517,Iron Man 2,2010,USA,124,English,PG-13,312057433,200000000
3518,It's a Wonderful Afterlife,2010,UK,100,English,PG-13,,10000000
3519,It's Kind of a Funny Story,2010,USA,101,English,PG-13,6350058,8000000
3520,Jackass 3D,2010,USA,101,English,R,117224271,20000000
3521,Jonah Hex,2010,USA,81,English,PG-13,10539414,47000000
3522,Just Wright,2010,USA,100,English,PG,21520719,
3523,Kick-Ass,2010,UK,117,English,R,48043505,30000000
3524,Killers,2010,USA,100,English,PG-13,47000485,75000000
3525,Kites,2010,India,90,English,,1602466,600000000
3526,Knight and Day,2010,USA,117,English,PG-13,76418654,117000000
3527,Leap Year,2010,USA,100,English,PG,12561,19000000
3528,Legend of the Guardians: The Owls of Ga'Hoole,2010,USA,101,English,PG,55673333,80000000
3529,Legion,2010,USA,100,English,R,40168080,26000000
3530,Let Me In,2010,UK,116,English,R,12134420,20000000
3531,Letters to God,2010,USA,110,English,PG,2848578,3500000
3532,Letters to Juliet,2010,USA,105,English,PG,53021560,30000000
3533,Little Fockers,2010,USA,98,English,PG-13,148383780,100000000
3534,Little White Lies,2010,France,134,French,Not Rated,183662,25000000
3535,Loose Cannons,2010,Italy,110,Italian,,,
3536,Lottery Ticket,2010,USA,99,English,PG-13,24708699,
3537,Love & Other Drugs,2010,USA,112,English,R,32357532,30000000
3538,Love Ranch,2010,USA,117,English,R,134904,25000000
3539,MacGruber,2010,USA,95,English,R,8460995,10000000
3540,Machete,2010,USA,105,English,R,26589953,10500000
3541,Made in Dagenham,2010,UK,113,English,R,1094798,7200000
3542,Marmaduke,2010,USA,87,English,PG,33643461,50000000
3543,Meek's Cutoff,2010,USA,104,English,PG,977600,
3544,Megamind,2010,USA,95,English,PG,148337537,130000000
3545,Monsters,2010,UK,94,English,R,237301,500000
3546,Mooz-Lum,2010,USA,94,English,PG-13,,
3547,Morning Glory,2010,USA,107,English,PG-13,30993544,40000000
3548,Mozart's Sister,2010,France,120,French,,706622,
3549,My Name Is Khan,2010,India,128,Hindi,PG-13,4018695,12000000
3550,My Soul to Take,2010,USA,107,English,R,14637490,25000000
3551,My Soul to Take,2010,USA,107,English,R,14637490,25000000
3552,N-Secure,2010,USA,,English,R,2592808,
3553,Nanny McPhee Returns,2010,UK,109,English,PG,28995450,35000000
3554,Never Let Me Go,2010,UK,103,English,R,2412045,15000000
3555,Nine Dead,2010,USA,83,English,R,,2000000
3556,Of Gods and Men,2010,France,122,French,PG-13,3950029,4000000
3557,Our Family Wedding,2010,USA,103,English,PG-13,20246959,14000000
3558,Paranormal Activity 2,2010,USA,98,English,R,84749884,3000000
3559,Percy Jackson & the Olympians: The Lightning Thief,2010,UK,118,English,PG,88761720,95000000
3560,Piranha 3D,2010,USA,88,English,R,25003072,24000000
3561,Please Give,2010,USA,90,English,R,4033268,
3562,Predators,2010,USA,107,English,R,52000688,40000000
3563,Prince of Persia: The Sands of Time,2010,USA,116,English,PG-13,90755643,200000000
3564,Rabbit Hole,2010,USA,91,English,PG-13,2221809,5000000
3565,Ramona and Beezus,2010,USA,103,English,G,26161406,15000000
3566,RED,2010,USA,111,English,PG-13,90356857,58000000
3567,Redemption Road,2010,USA,95,English,PG-13,27012,
3568,Reign of Assassins,2010,China,117,Mandarin,R,,12000000
3569,Remember Me,2010,USA,113,English,PG-13,19057024,16000000
3570,Repo Men,2010,USA,119,English,R,13763130,32000000
3571,Resident Evil: Afterlife,2010,Germany,97,English,R,60128566,60000000
3572,Robin Hood,2010,USA,156,English,PG-13,105219735,200000000
3573,Rubber,2010,France,82,English,R,98017,500000
3574,Rust,2010,Canada,95,English,PG,,250000
3575,Salt,2010,USA,101,English,PG-13,118311368,110000000
3576,Sarah's Key,2010,France,111,French,PG-13,7691700,10000000
3577,Saw 3D: The Final Chapter,2010,Canada,90,English,R,45670855,20000000
3578,Scott Pilgrim vs. the World,2010,USA,112,English,PG-13,31494270,60000000
3579,Sea Rex 3D: Journey to a Prehistoric World,2010,UK,41,English,,4074023,5000000
3580,Secretariat,2010,USA,123,English,PG,59699513,35000000
3581,Sex and the City 2,2010,USA,146,English,R,95328937,100000000
3582,She's Out of My League,2010,USA,104,English,R,31584722,20000000
3583,Shrek Forever After,2010,USA,93,English,PG,238371987,165000000
3584,Shutter Island,2010,USA,138,English,R,127968405,80000000
3585,Skyline,2010,USA,97,English,PG-13,21371425,10000000
3586,Somewhere,2010,USA,97,English,R,1768416,7000000
3587,Space Dogs,2010,Russia,85,Russian,G,,25000000
3588,Stake Land,2010,USA,98,English,R,18469,650000
3589,Standing Ovation,2010,USA,105,English,PG,531806,
3590,Step Up 3D,2010,USA,107,English,PG-13,42385520,30000000
3591,Stone,2010,USA,105,English,R,1796024,22000000
3592,Submarine,2010,UK,97,English,R,466702,
3593,Super,2010,USA,96,English,R,322157,2500000
3594,Super Hybrid,2010,USA,94,English,PG-13,,13000000
3595,Takers,2010,USA,107,English,PG-13,57744720,20000000
3596,Tangled,2010,USA,100,English,PG,200807262,260000000
3597,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010,USA,82,English,R,,1300000
3598,The 5th Quarter,2010,USA,90,English,PG,399611,6000000
3599,The American,2010,USA,105,English,R,35596227,20000000
3600,The Back-up Plan,2010,USA,104,English,PG-13,37481242,35000000
3601,The Book of Eli,2010,USA,118,English,R,94822707,80000000
3602,The Bounty Hunter,2010,USA,110,English,PG-13,67061228,40000000
3603,The Christmas Bunny,2010,USA,98,English,PG,,250000
3604,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,USA,113,English,PG,104383624,155000000
3605,The Conspirator,2010,USA,122,English,PG-13,11538204,25000000
3606,The Crazies,2010,USA,101,English,R,39103378,20000000
3607,The Dead Undead,2010,USA,89,English,R,,1100000
3608,The Debt,2010,USA,113,English,R,31146570,20000000
3609,The Expendables,2010,USA,113,English,R,102981571,80000000
3610,The Extra Man,2010,USA,108,English,R,453079,7000000
3611,The Fighter,2010,USA,116,English,R,93571803,25000000
3612,The Ghost Writer,2010,France,128,English,PG-13,15523168,45000000
3613,The Grace Card,2010,USA,101,English,PG-13,2428241,200000
3614,The Kids Are All Right,2010,USA,106,English,R,20803237,3500000
3615,The Killer Inside Me,2010,USA,109,English,R,214966,13000000
3616,The King's Speech,2010,UK,118,English,R,138795342,15000000
3617,The Last Airbender,2010,USA,103,English,PG,131564731,150000000
3618,The Last Exorcism,2010,France,87,English,PG-13,40990055,1800000
3619,The Last Godfather,2010,South Korea,100,English,PG-13,163591,13400000
3620,The Last Song,2010,USA,107,English,PG,62933793,20000000
3621,The Losers,2010,USA,97,English,PG-13,23527955,25000000
3622,The Names of Love,2010,France,100,French,R,513836,4600000
3623,The Next Three Days,2010,USA,133,English,PG-13,21129348,35000000
3624,The Nutcracker in 3D,2010,UK,110,English,PG,190562,90000000
3625,The Other Guys,2010,USA,116,English,PG-13,119219978,100000000
3626,The Perfect Host,2010,USA,93,English,R,48430,500000
3627,The Reef,2010,Australia,94,English,R,,
3628,The Runaways,2010,USA,106,English,R,3571735,10000000
3629,The Social Network,2010,USA,120,English,PG-13,96917897,40000000
3630,The Sorcerer's Apprentice,2010,USA,109,English,PG,63143812,150000000
3631,The Spy Next Door,2010,USA,94,English,PG,24268828,28000000
3632,The Switch,2010,USA,101,English,PG-13,27758465,19000000
3633,The Tempest,2010,USA,110,English,PG-13,263365,20000000
3634,The Tourist,2010,USA,103,English,PG-13,67631157,100000000
3635,The Tourist,2010,USA,103,English,PG-13,67631157,100000000
3636,The Town,2010,USA,150,English,R,92173235,37000000
3637,The Twilight Saga: Eclipse,2010,USA,124,English,PG-13,300523113,68000000
3638,The Virginity Hit,2010,USA,86,English,R,535249,3400000
3639,The Warrior's Way,2010,New Zealand,100,English,R,5664251,45000000
3640,The Wolfman,2010,USA,119,English,R,61937495,150000000
3641,Tiny Furniture,2010,USA,98,English,Not Rated,389804,65000
3642,Toy Story 3,2010,USA,103,English,G,414984497,200000000
3643,Tracker,2010,New Zealand,102,English,R,,6500000
3644,Trollhunter,2010,Norway,103,Norwegian,PG-13,252652,19900000
3645,TRON: Legacy,2010,USA,125,English,PG,172051787,170000000
3646,TRON: Legacy,2010,USA,125,English,PG,172051787,170000000
3647,True Grit,2010,USA,110,English,PG-13,171031347,38000000
3648,Trust,2010,USA,106,English,R,58214,9500000
3649,Tucker and Dale vs Evil,2010,Canada,89,English,R,223615,
3650,"Ultramarines: A Warhammer 40,000 Movie",2010,UK,76,English,R,,
3651,Unstoppable,2010,USA,98,English,PG-13,81557479,100000000
3652,Valentine's Day,2010,USA,125,English,PG-13,110476776,52000000
3653,Vampires Suck,2010,USA,82,English,PG-13,36658108,20000000
3654,Wall Street: Money Never Sleeps,2010,USA,136,English,PG-13,52474616,70000000
3655,Welcome to the Rileys,2010,UK,110,English,R,152857,
3656,Why Did I Get Married Too?,2010,USA,121,English,PG-13,60072596,20000000
3657,Wild Target,2010,UK,98,English,PG-13,117190,8000000
3658,Winter's Bone,2010,USA,100,English,R,6531491,2000000
3659,Womb,2010,Germany,111,English,Unrated,,3660000
3660,Yogi Bear,2010,USA,80,English,PG,100169068,80000000
3661,You Again,2010,USA,105,English,PG,25677801,20000000
3662,You Will Meet a Tall Dark Stranger,2010,USA,98,English,R,3247816,22000000
3663,1911,2011,China,121,Mandarin,R,127437,18000000
3664,30 Minutes or Less,2011,Germany,83,English,R,37053924,28000000
3665,5 Days of War,2011,Georgia,113,English,R,17149,20000000
3666,50/50,2011,USA,100,English,R,34963967,8000000
3667,A Better Life,2011,USA,98,English,PG-13,1754319,10000000
3668,A Dangerous Method,2011,UK,99,English,R,5702083,15000000
3669,A Lonely Place to Die,2011,UK,99,English,R,,4000000
3670,A Monster in Paris,2011,France,90,French,PG,,25000000
3671,A Separation,2011,Iran,123,Persian,PG-13,7098492,500000
3672,A Very Harold & Kumar 3D Christmas,2011,USA,90,English,R,35033759,19000000
3673,Abduction,2011,USA,106,English,PG-13,28064226,35000000
3674,Absentia,2011,USA,87,English,R,,70000
3675,Albert Nobbs,2011,UK,113,English,R,3014541,8000000
3676,All Superheroes Must Die,2011,USA,78,English,Unrated,,20000
3677,Alvin and the Chipmunks: Chipwrecked,2011,USA,87,English,G,133103929,75000000
3678,Anonymous,2011,UK,130,English,PG-13,4463292,30000000
3679,Another Earth,2011,USA,92,English,PG-13,1316074,100000
3680,Another Happy Day,2011,USA,119,English,R,,4000000
3681,Apollo 18,2011,USA,86,English,PG-13,17683670,5000000
3682,Arthur Christmas,2011,UK,97,English,PG,46440491,100000000
3683,Attack the Block,2011,UK,88,English,R,1024175,13000000
3684,August,2011,USA,99,English,Not Rated,,
3685,Bad Teacher,2011,USA,97,English,R,100292856,20000000
3686,Battle Los Angeles,2011,USA,116,English,PG-13,83552429,70000000
3687,Beastly,2011,USA,86,English,PG-13,27854896,17000000
3688,Below Zero,2011,Canada,99,English,R,,1200000
3689,Bernie,2011,USA,99,English,PG-13,9203192,5000000
3690,"Big Mommas: Like Father, Like Son",2011,USA,113,English,PG-13,37911876,32000000
3691,Blackthorn,2011,Spain,102,English,R,199652,
3692,Bridesmaids,2011,USA,131,English,R,169076745,32500000
3693,Bucky Larson: Born to Be a Star,2011,USA,97,English,R,2331318,10000000
3694,Captain America: The First Avenger,2011,USA,124,English,PG-13,176636816,140000000
3695,Carnage,2011,France,80,English,R,,25000000
3696,Cars 2,2011,USA,106,English,G,191450875,200000000
3697,Cedar Rapids,2011,USA,87,English,R,6857503,
3698,Circumstance,2011,France,107,Persian,R,439958,
3699,Colombiana,2011,France,112,English,PG-13,36665854,40000000
3700,Contagion,2011,USA,106,English,PG-13,75638743,60000000
3701,Coriolanus,2011,UK,123,English,R,756452,
3702,Courageous,2011,USA,129,English,PG-13,34522221,2000000
3703,"Crazy, Stupid, Love.",2011,USA,118,English,PG-13,84244877,50000000
3704,Damsels in Distress,2011,USA,99,English,PG-13,1007535,
3705,Detention,2011,USA,93,English,R,,10000000
3706,Diary of a Wimpy Kid: Rodrick Rules,2011,USA,99,English,PG,52691009,21000000
3707,Dolphin Tale,2011,USA,113,English,PG,72279690,37000000
3708,Dream House,2011,USA,84,English,PG-13,21283440,55000000
3709,Drive,2011,USA,100,English,R,35054909,15000000
3710,Drive Angry,2011,USA,104,English,R,10706786,50000000
3711,Dum Maaro Dum,2011,India,128,Hindi,R,563699,
3712,Elza,2011,France,78,French,,,900000
3713,Enter Nowhere,2011,USA,90,English,R,,500000
3714,Extremely Loud & Incredibly Close,2011,USA,129,English,PG-13,31836745,40000000
3715,Fast Five,2011,USA,132,English,PG-13,209805005,125000000
3716,Final Destination 5,2011,USA,92,English,R,42575718,40000000
3717,Fort McCoy,2011,USA,100,English,R,73678,3000000
3718,Friends with Benefits,2011,USA,109,English,R,55802754,35000000
3719,Fright Night,2011,USA,106,English,R,18298649,30000000
3720,Ghost Rider: Spirit of Vengeance,2011,USA,96,English,PG-13,51774002,57000000
3721,Glee: The 3D Concert Movie,2011,USA,84,English,PG,11860839,9000000
3722,Go for It!,2011,USA,105,English,PG-13,178739,2450000
3723,Grave Encounters,2011,Canada,92,English,Not Rated,,100000
3724,Green Lantern,2011,USA,123,English,PG-13,116593191,200000000
3725,Hall Pass,2011,USA,111,English,R,45045037,36000000
3726,Hanna,2011,USA,111,English,PG-13,40247512,30000000
3727,Happy Feet 2,2011,Australia,100,English,PG,63992328,135000000
3728,Harry Potter and the Deathly Hallows: Part II,2011,UK,,English,,,
3729,Haywire,2011,Ireland,93,English,R,18934858,23000000
3730,Headhunters,2011,Norway,100,Norwegian,R,1196752,30300000
3731,High Road,2011,USA,87,English,R,,
3732,Higher Ground,2011,USA,109,English,R,841206,
3733,Hobo with a Shotgun,2011,Canada,86,English,Not Rated,703002,3000000
3734,Hoodwinked Too! Hood vs. Evil,2011,USA,86,English,PG,10134754,30000000
3735,Hop,2011,USA,95,English,PG,108012170,63000000
3736,Horrible Bosses,2011,USA,106,English,R,117528646,35000000
3737,Hugo,2011,USA,126,English,PG,73820094,170000000
3738,I Am Number Four,2011,USA,109,English,PG-13,55092830,60000000
3739,I Don't Know How She Does It,2011,USA,89,English,PG-13,9639242,24000000
3740,Immortals,2011,USA,110,English,R,83503161,75000000
3741,In the Land of Blood and Honey,2011,USA,127,Bosnian,R,301305,13000000
3742,In Time,2011,USA,109,English,PG-13,37553932,40000000
3743,Ironclad,2011,UK,121,English,R,,25000000
3744,J. Edgar,2011,USA,137,English,R,37304950,35000000
3745,Jack and Jill,2011,USA,91,English,PG,74158157,79000000
3746,"Jeff, Who Lives at Home",2011,USA,83,English,R,4244155,10000000
3747,Johnny English Reborn,2011,USA,101,English,PG,8129455,45000000
3748,Jumping the Broom,2011,USA,112,English,PG-13,37295394,6600000
3749,Just Go with It,2011,USA,117,English,PG-13,103028109,80000000
3750,Justin Bieber: Never Say Never,2011,USA,115,English,G,73000942,13000000
3751,Kevin Hart: Laugh at My Pain,2011,USA,89,English,R,7705974,
3752,Kill List,2011,UK,95,English,Not Rated,26297,500000
3753,Killer Elite,2011,UK,116,English,R,25093607,35000000
3754,Killer Joe,2011,USA,98,English,R,1987762,11000000
3755,Kung Fu Panda 2,2011,USA,90,English,PG,165230261,150000000
3756,L!fe Happens,2011,USA,100,English,R,20186,930000
3757,Larry Crowne,2011,USA,98,English,PG-13,35565975,30000000
3758,Le Havre,2011,Finland,93,French,Not Rated,611709,3850000
3759,Legend of Kung Fu Rabbit,2011,China,89,Mandarin,PG,,
3760,Like Crazy,2011,USA,90,English,PG-13,3388210,250000
3761,Machine Gun Preacher,2011,USA,129,English,R,537580,30000000
3762,Margaret,2011,USA,186,English,R,46495,14000000
3763,Margin Call,2011,USA,107,English,R,5354039,3500000
3764,Mars Needs Moms,2011,USA,88,English,PG,21379315,150000000
3765,Martha Marcy May Marlene,2011,USA,102,English,R,2981638,
3766,Melancholia,2011,Denmark,130,English,R,3029870,7400000
3767,Midnight in Paris,2011,Spain,94,English,PG-13,56816662,17000000
3768,Mission: Impossible - Ghost Protocol,2011,USA,133,English,PG-13,209364921,145000000
3769,Moneyball,2011,USA,133,English,PG-13,75605492,50000000
3770,Monte Carlo,2011,Hungary,109,English,PG,23179303,20000000
3771,Mr. Popper's Penguins,2011,USA,94,English,PG,68218041,55000000
3772,My Last Day Without You,2011,USA,90,English,,,1000000
3773,My Week with Marilyn,2011,UK,99,English,R,14597405,6400000
3774,Never Back Down 2: The Beatdown,2011,USA,90,English,R,,3000000
3775,New Year's Eve,2011,USA,113,English,PG-13,54540525,56000000
3776,Newlyweds,2011,USA,95,English,Not Rated,4584,9000
3777,No Strings Attached,2011,USA,108,English,R,70625986,25000000
3778,October Baby,2011,USA,107,English,PG-13,5355847,
3779,One Day,2011,USA,107,English,PG-13,13766014,15000000
3780,Our Idiot Brother,2011,USA,90,English,R,24809547,5000000
3781,Paranormal Activity 3,2011,USA,94,English,R,104007828,5000000
3782,Paul,2011,USA,109,English,R,37371385,40000000
3783,"Pink Ribbons, Inc.",2011,Canada,97,English,Not Rated,24784,1200000
3784,Pirates of the Caribbean: On Stranger Tides,2011,USA,136,English,PG-13,241063875,250000000
3785,Polisse,2011,France,127,French,Not Rated,171320,
3786,Priest,2011,USA,87,English,PG-13,29136626,60000000
3787,Prom,2011,USA,104,English,PG,10106233,8000000
3788,Puss in Boots,2011,USA,90,English,PG,149234747,130000000
3789,Q,2011,France,103,French,,,1500000
